image,SSIM,PSNR,LPIPS,FID
28M2101987_16_33.png,0.2221864377671959,12.455336398583349,0.46847373247146606,1.1780281066894531
28M2101987_17_9.png,0.1789512576181893,13.282176787944236,0.44607865810394287,1.1780281066894531
28M2101987_18_19.png,0.15315563590341497,13.109337001847036,0.45991235971450806,1.1780281066894531
28M2101987_19_17.png,0.17760056391131282,13.231950203151118,0.4721156358718872,1.1780281066894531
28M2101987_19_19.png,0.1627199924384602,12.428017282528419,0.5003535747528076,1.1780281066894531
28M2101987_19_8.png,0.1314137532185137,12.85601689629414,0.40669986605644226,1.1780281066894531
28M2101987_20_20.png,0.29804798888646267,12.185269208586732,0.4740399718284607,1.1780281066894531
28M2101987_20_9.png,0.14329214790579156,13.249072089169998,0.41803687810897827,1.1780281066894531
28M2101987_21_11.png,0.1317906890593031,12.650915591154419,0.41850027441978455,1.1780281066894531
28M2101987_22_14.png,0.18202511182617886,13.638793358017523,0.4394986629486084,1.1780281066894531
28M2101987_23_6.png,0.19713183269832157,10.718549713328438,0.4959344267845154,1.1780281066894531
28M2101987_24_18.png,0.17379903016832168,13.209132645533337,0.5136290788650513,1.1780281066894531
28M2101987_25_14.png,0.3777225722006515,15.37392072280184,0.40499037504196167,1.1780281066894531
28M2101987_25_9.png,0.3492126682332856,14.473689589371844,0.3930704593658447,1.1780281066894531
28M2101987_26_11.png,0.208066946964491,11.480258956069774,0.5840606689453125,1.1780281066894531
28M2101987_27_11.png,0.3691441422100161,15.33466244012352,0.5472032427787781,1.1780281066894531
28M2101987_28_5.png,0.169316146785805,13.628017960254581,0.4688205420970917,1.1780281066894531
28M2101987_40_7.png,0.1472859397603675,13.848156928408251,0.3302566111087799,1.1780281066894531
28M2101987_40_9.png,0.06478508883024182,13.89579112911041,0.3358684182167053,1.1780281066894531
2M2103108_12_17.png,0.21414080297515956,14.232609102165583,0.42281442880630493,1.1780281066894531
2M2103108_12_23.png,0.206804028030658,12.287566388221373,0.5207935571670532,1.1780281066894531
2M2103108_13_10.png,0.26499070364659844,17.199665339990094,0.4082915782928467,1.1780281066894531
2M2103108_13_23.png,0.26031906711534547,13.917842584596409,0.4759868383407593,1.1780281066894531
2M2103108_14_15.png,0.20182041665781245,15.202883993779867,0.4127110540866852,1.1780281066894531
2M2103108_14_17.png,0.22252403284397637,14.907487584979929,0.42644041776657104,1.1780281066894531
2M2103108_14_20.png,0.4520809925291513,13.498165968384937,0.5185810327529907,1.1780281066894531
2M2103108_17_16.png,0.18836048850255926,14.18261680323017,0.4412747919559479,1.1780281066894531
2M2103108_17_24.png,0.15360130120249302,12.282527640287864,0.5177405476570129,1.1780281066894531
2M2103108_17_25.png,0.20455856175123555,12.889421510705022,0.5341213941574097,1.1780281066894531
2M2103108_19_25.png,0.2030863895093458,14.036235379706252,0.4605208933353424,1.1780281066894531
2M2103108_20_7.png,0.26620363479007614,15.91340401939918,0.44186803698539734,1.1780281066894531
2M2103108_21_9.png,0.22437147315650108,14.92020992050287,0.43218982219696045,1.1780281066894531
2M2103108_22_19.png,0.2479266242980168,15.354867177287336,0.4366146922111511,1.1780281066894531
2M2103108_22_21.png,0.22579988731025466,14.946061154728948,0.45780104398727417,1.1780281066894531
